delta1,alpha3,kappa,B0,alpha1,alpha2,grid_shape,t_end,dt,scheme,bc,P_max,P_max_time,P_final,wall_time_s,run_status,error_message,solver_exit_code,C0,A,log10_A,P_valid
0.6551724137931034,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429729177e-11,44.5,3.3042604585798706e-11,1.17,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429716057e-11,44.5,3.3042604585621476e-11,1.17,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429705696e-11,44.5,3.304260458561445e-11,1.09,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429727013e-11,44.5,3.3042604585768513e-11,1.19,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429705118e-11,44.5,3.3042604585482206e-11,1.14,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429708925e-11,44.5,3.30426045857403e-11,0.99,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429724048e-11,44.5,3.304260458573079e-11,1.34,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.7241379310344827,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333972388e-12,43.0,6.4283501221090836e-12,1.16,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333981473e-12,43.0,6.428350122101122e-12,1.24,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333942852e-12,43.0,6.428350122045634e-12,1.4,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477334024685e-12,43.0,6.428350122115245e-12,1.16,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.54047733402169e-12,43.0,6.4283501221308076e-12,1.24,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333978692e-12,43.0,6.428350122090271e-12,1.24,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333978206e-12,43.0,6.428350122098522e-12,1.33,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333984678e-12,43.0,6.42835012208791e-12,1.2,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333995454e-12,43.0,6.428350122125045e-12,1.06,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333991535e-12,43.0,6.428350122119141e-12,1.06,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333995522e-12,43.0,6.4283501221247556e-12,1.22,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333970915e-12,43.0,6.4283501221084826e-12,1.05,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333965918e-12,43.0,6.428350122105205e-12,1.09,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333995275e-12,43.0,6.428350122122147e-12,1.03,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333995383e-12,43.0,6.428350122125316e-12,1.03,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477334054678e-12,43.0,6.428350122176599e-12,1.18,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477334029961e-12,43.0,6.428350122140977e-12,1.19,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477333907413e-12,43.0,6.428350121965781e-12,0.94,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477334016113e-12,43.0,6.428350122125779e-12,0.96,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7241379310344827,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.540477334029058e-12,43.0,6.4283501221306016e-12,1.06,success,,0,7.5405e-04,1.206479e-06,-5.9185,true
0.7931034482758621,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044568794e-11,50.0,3.014993044568794e-11,1.04,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.01499304457556e-11,50.0,3.01499304457556e-11,1.01,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.0149930445621996e-11,50.0,3.0149930445621996e-11,0.92,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044585893e-11,50.0,3.014993044585893e-11,1.21,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044583739e-11,50.0,3.014993044583739e-11,0.92,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044570617e-11,50.0,3.014993044570617e-11,1.15,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044562224e-11,50.0,3.014993044562224e-11,0.92,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044576279e-11,50.0,3.014993044576279e-11,0.99,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.0149930445630216e-11,50.0,3.0149930445630216e-11,1.1,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.0149930445703033e-11,50.0,3.0149930445703033e-11,1.22,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.0149930445681423e-11,50.0,3.0149930445681423e-11,1.13,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044567422e-11,50.0,3.014993044567422e-11,1.75,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.0149930445866944e-11,50.0,3.0149930445866944e-11,1.3,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044589196e-11,50.0,3.014993044589196e-11,1.01,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044568563e-11,50.0,3.014993044568563e-11,1.19,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.0149930445773234e-11,50.0,3.0149930445773234e-11,1.01,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044595153e-11,50.0,3.014993044595153e-11,1.06,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.0149930445892283e-11,50.0,3.0149930445892283e-11,1.08,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.0149930445795956e-11,50.0,3.0149930445795956e-11,1.0,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.7931034482758621,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.014993044573444e-11,50.0,3.014993044573444e-11,1.0,success,,0,3.0150e-03,4.823999e-06,-5.3166,true
0.8620689655172413,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352901e-08,50.0,2.466096599352901e-08,0.9,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352987e-08,50.0,2.466096599352987e-08,0.98,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352719e-08,50.0,2.466096599352719e-08,0.98,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993524335e-08,50.0,2.4660965993524335e-08,1.17,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993522144e-08,50.0,2.4660965993522144e-08,0.94,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993525066e-08,50.0,2.4660965993525066e-08,1.41,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993529092e-08,50.0,2.4660965993529092e-08,1.12,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352769e-08,50.0,2.466096599352769e-08,1.24,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993527266e-08,50.0,2.4660965993527266e-08,1.29,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993527253e-08,50.0,2.4660965993527253e-08,1.07,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352901e-08,50.0,2.466096599352901e-08,1.5,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352733e-08,50.0,2.466096599352733e-08,1.07,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352901e-08,50.0,2.466096599352901e-08,0.97,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993529466e-08,50.0,2.4660965993529466e-08,1.01,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352737e-08,50.0,2.466096599352737e-08,0.93,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.466096599352896e-08,50.0,2.466096599352896e-08,1.09,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993525698e-08,50.0,2.4660965993525698e-08,0.98,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993528805e-08,50.0,2.4660965993528805e-08,0.96,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993531213e-08,50.0,2.4660965993531213e-08,1.04,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.8620689655172413,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.4660965993527743e-08,50.0,2.4660965993527743e-08,1.04,success,,0,2.4661e+00,3.945763e-03,-2.4039,true
0.9310344827586206,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647698e-06,50.0,6.742733394647698e-06,1.0,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647598e-06,50.0,6.742733394647598e-06,1.11,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647347e-06,50.0,6.742733394647347e-06,1.09,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647463e-06,50.0,6.742733394647463e-06,1.02,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394646309e-06,50.0,6.742733394646309e-06,0.94,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647298e-06,50.0,6.742733394647298e-06,1.11,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647666e-06,50.0,6.742733394647666e-06,1.06,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.7427333946475445e-06,50.0,6.7427333946475445e-06,1.21,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647665e-06,50.0,6.742733394647665e-06,1.01,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647421e-06,50.0,6.742733394647421e-06,0.97,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.74273339464769e-06,50.0,6.74273339464769e-06,1.07,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647648e-06,50.0,6.742733394647648e-06,1.02,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647451e-06,50.0,6.742733394647451e-06,1.0,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647516e-06,50.0,6.742733394647516e-06,1.17,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647549e-06,50.0,6.742733394647549e-06,1.37,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647488e-06,50.0,6.742733394647488e-06,1.09,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.7427333946474996e-06,50.0,6.7427333946474996e-06,0.99,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647742e-06,50.0,6.742733394647742e-06,0.99,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.7427333946474e-06,50.0,6.7427333946474e-06,1.09,success,,0,6.7427e+02,1.078840e+00,0.0330,true
0.9310344827586206,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.742733394647397e-06,50.0,6.742733394647397e-06,1.1,success,,0,6.7427e+02,1.078840e+00,0.0330,true
1.0,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212627,50.0,0.0007006472860212627,1.24,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212366,50.0,0.0007006472860212366,1.31,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.000700647286021244,50.0,0.000700647286021244,0.99,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212396,50.0,0.0007006472860212396,1.01,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860211163,50.0,0.0007006472860211163,1.16,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860211888,50.0,0.0007006472860211888,1.16,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212544,50.0,0.0007006472860212544,1.35,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212563,50.0,0.0007006472860212563,1.04,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212548,50.0,0.0007006472860212548,0.99,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212577,50.0,0.0007006472860212577,1.12,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212525,50.0,0.0007006472860212525,1.04,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212491,50.0,0.0007006472860212491,1.09,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212577,50.0,0.0007006472860212577,1.14,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212449,50.0,0.0007006472860212449,1.14,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212563,50.0,0.0007006472860212563,1.16,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212516,50.0,0.0007006472860212516,1.35,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212368,50.0,0.0007006472860212368,1.17,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212573,50.0,0.0007006472860212573,0.96,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.0007006472860212292,50.0,0.0007006472860212292,0.98,success,,0,7.0065e+04,1.121038e+02,2.0496,true
1.0,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,0.00070064728602123,50.0,0.00070064728602123,1.05,success,,0,7.0065e+04,1.121038e+02,2.0496,true
