alpha1,alpha2,alpha3,delta1,kappa,B0,grid_shape,t_end,dt,scheme,bc,error,run_status,error_message,solver_exit_code,P_max,P_max_time,P_final,wall_time_s
-1.0514687556887352,-0.6459797066364801,2.3661925566616073,0.8982912725236354,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=7: amplitude ratio 8.46e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=7: amplitude ratio 8.46e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.5725186679996601,-0.6767096448890397,1.960685527377644,-0.9909019999667902,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.281455349730138e-09,43.0,1.015544149232264e-09,1.61
1.9892601737180633,-1.3950302089273614,4.892568980143669,-0.02780023615887528,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0006203609909025886,50.0,0.0006203609909025886,1.09
-0.8273172855979407,-0.19639948891730663,3.647084009094273,-0.9211844633193369,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=17: amplitude ratio 1.05e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=17: amplitude ratio 1.05e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.233355335079251,-2.3434301105635456,1.6717081058783323,-0.4439427074709139,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,5.977692238374014e-07,49.5,5.793330160311796e-07,1.11
-1.1162703637951572,-0.28973993066608905,2.9125154956663253,-0.7513607776256859,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=14: amplitude ratio 1.51e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=14: amplitude ratio 1.51e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.642541134606764,-2.831134670108509,1.9071564899940294,-0.43843975523965417,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,9.250508770326372e-07,38.5,5.128029876729727e-07,1.1
0.14251081412621724,-1.6590252399193375,2.8118533417127956,-0.23497006155250522,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,2.5214821896935376e-07,43.0,4.116155955204188e-08,1.13
-0.5046076410724383,-0.5305698262744252,0.2535372400651858,0.6936747827674183,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,152043048.50420824,50.0,152043048.50420824,0.88
-0.9025012465046338,-1.8352873240531733,2.3090174115212894,0.015334738934177805,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0006267932331852067,50.0,0.0006267932331852067,0.89
1.3126498766126096,-1.1010520429756094,4.759242149442784,-0.15092042107262926,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.00019541896237917415,49.0,0.00019507499747865867,0.88
0.2974474145928778,-0.9176356801611121,1.5349563501840486,-0.12343483967110347,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,8.185605667239669e-05,33.5,4.203715313199069e-05,0.89
-1.8438709853519248,-2.6068457426912435,2.1318091064413744,-0.29698886185853257,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=2: amplitude ratio 1.20e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=2: amplitude ratio 1.20e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.38779024265710715,-2.7250404377563444,1.3445161228406497,-0.7380886817319023,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=11: amplitude ratio 1.48e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=11: amplitude ratio 1.48e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-1.1665981098543048,-2.7573485394498394,4.082884082725164,0.2891451285124602,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=2.5: amplitude ratio 2.93e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=2.5: amplitude ratio 2.93e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.75282621052519,-1.974193805853938,2.6678403860224997,0.16527918798142793,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0001357669961400793,41.5,0.00012273498139506251,0.91
0.19863276082821857,-0.9058455900183251,1.244451414772305,0.7274274123294941,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,2.1343382750026575e-09,43.0,1.5387107715113182e-09,1.39
-0.7844668753999904,-0.8780090219504828,3.861421005620792,0.2026860444946108,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=2: amplitude ratio 4.53e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=2: amplitude ratio 4.53e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.7571022427461993,-0.3146529375178604,1.0472908441367403,0.5347536557729791,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,7.196081450948404e-07,36.5,6.612167804775418e-07,1.23
0.36900870640462324,-1.5783711228205268,4.796628055452087,0.2625670840563279,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.2853883946747795e-06,41.5,1.3504644563810936e-07,1.27
-0.09721581519873346,-2.500851842951976,2.4323073027899085,-0.08710119542718908,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=0.5: amplitude ratio 1.46e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=0.5: amplitude ratio 1.46e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.860877151308236,-1.5244614939339014,0.4398316530843398,-0.08371058996432235,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0005521196778641435,50.0,0.0005521196778641435,1.05
1.7269395632563698,-0.0789730152621968,1.3664297279590971,-0.7477732981712193,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,5.491471659336469e-07,49.0,5.065427676564204e-07,1.33
-0.6841542199984634,-2.158175486121765,2.3984182194556185,0.36130900343421657,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=4: amplitude ratio 2.83e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=4: amplitude ratio 2.83e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.074044921836924,-0.38229431812973935,3.2203547357214983,0.07948955443017836,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0005508663897063457,50.0,0.0005508663897063457,1.22
0.36231686761886017,-2.04478659469941,2.607816185999438,-0.8676634694948939,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1519054.938891752,50.0,1519054.938891752,1.1
-0.14692899950332294,-1.8513574423769312,1.1739050161131248,-0.002791946876369744,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0006252464266731113,50.0,0.0006252464266731113,1.23
-1.925715458720057,-0.09905915994117809,2.699434900398022,0.6206611512881715,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=9: amplitude ratio 4.44e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=9: amplitude ratio 4.44e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-0.7249547964209457,-1.5546507516564654,1.2517881951549024,0.38749214459009385,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=7: amplitude ratio 1.66e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=7: amplitude ratio 1.66e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.8852901582626878,-0.26267347413663344,1.8385050550924316,-0.3774623684071603,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.1903027278841766e-05,16.0,1.0861342832505108e-05,1.18
1.026432344365677,-0.4750147062556085,4.392323803409287,-0.1927754936769599,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,7.466853277239425e-05,32.0,3.154599909800202e-05,1.27
-0.7290551330052473,-1.522061411046789,2.14023127047724,-0.27631846832866425,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=1: amplitude ratio 1.48e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=1: amplitude ratio 1.48e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.9080431042967616,-1.4099328809578586,4.069877455277886,0.16309972432297504,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0002295224799315456,50.0,0.0002295224799315456,1.25
1.3547029423339132,-0.3865942215365772,3.811755790473412,-0.013126672188254807,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.000623949593528572,50.0,0.000623949593528572,1.3
0.8272432836074959,-2.2531823547507246,0.3032068452451627,0.6100164147116984,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.6729532435848954e-08,46.0,6.033920016501357e-09,1.68
0.602554202369602,-2.7957414196889157,3.1815987210622505,0.43280438552391076,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,282.8028043445784,50.0,282.8028043445784,1.3
1.5295992619315095,-0.2557237187047341,3.361859170489444,0.297979258920978,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,2.368584891083337e-05,19.5,1.164695555436929e-05,1.21
-0.5240760933318163,-1.007226657091163,2.004037497119352,-0.45729685495498296,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=10.5: amplitude ratio 3.97e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=10.5: amplitude ratio 3.97e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.7751142234289827,-2.3023512099472816,1.2379874074841914,-0.9690418764266373,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.9981582472097094e-08,46.0,7.423154875623664e-09,1.66
-1.5815936129471817,-0.9271102841072993,0.21740259502713313,0.9608189122430046,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=7.5: amplitude ratio 1.53e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=7.5: amplitude ratio 1.53e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.5528154895675534,-2.3805492231240883,0.11926944966356076,0.03971782746783181,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0006057855601363938,50.0,0.0006057855601363938,1.74
1.1458510935079023,-0.7189290897264735,2.170545331668787,-0.1568424884393762,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.00017225153239590712,46.0,0.00016941923625759348,1.06
1.3475065331941583,-1.7166690133526008,3.8947540697183336,-0.09845326644913899,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0004334184069058117,50.0,0.0004334184069058117,0.99
1.0134994757136275,-1.5962680187706033,0.48485120549648286,0.9983963134697844,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,7.166090754553715e-10,43.0,6.145465992284993e-10,1.29
-0.2968445617474982,-0.02212307832106397,4.879733559797103,0.5188407581688619,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,6.125382367973087e-08,49.0,5.421239633110915e-08,1.33
-0.8324596811589327,-1.5005086712250353,0.1882965039358717,0.4623084480710866,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=6: amplitude ratio 5.20e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=6: amplitude ratio 5.20e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-0.34176544002656484,-2.1757666474065323,2.8516663556943564,-0.8207686935549525,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=14: amplitude ratio 1.76e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=14: amplitude ratio 1.76e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.6572614213422288,-0.7539426479672438,2.8321809613124103,-0.3975541770375791,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.6125900622477076e-06,43.0,3.6863973880220516e-07,1.24
-0.17498110522256005,-1.8099765956684633,3.2114320246187034,0.23760085428802613,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=6: amplitude ratio 1.02e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=6: amplitude ratio 1.02e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-0.35419975989452857,-0.513893953823513,2.8931982685600266,0.7532437013925335,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,29.265537049562788,50.0,29.265537049562788,1.51
-0.6938876939619136,-1.5372689216006454,3.425325574720166,0.22855407483674517,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=2: amplitude ratio 2.52e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=2: amplitude ratio 2.52e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.08937560773500852,-2.1496309234264093,0.32535026389848465,-0.9364502108697349,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=2.5: amplitude ratio 1.77e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=2.5: amplitude ratio 1.77e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-1.09204937666718,-2.9721677329197393,1.1825284553342548,-0.691528988248888,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=7: amplitude ratio 5.60e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=7: amplitude ratio 5.60e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.5804016658010474,-0.26772348220125597,2.0314939002159074,-0.9337236525667354,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.4751201767122981e-08,46.0,5.3714502075312555e-09,1.12
-1.0388084530134525,-2.637403048391395,1.4221803396866417,-0.8876148851973198,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=8.5: amplitude ratio 5.23e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=8.5: amplitude ratio 5.23e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.8675604932173169,-0.9960915491527609,4.381132377033088,0.7049787892754735,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.0600441234562418e-07,40.0,9.970813865573521e-08,1.05
-0.25836038294247765,-0.5839175725767771,1.205462743898786,-0.4810584460466213,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,9.883161310571663e-09,44.5,3.875040816937662e-09,1.12
0.673278624839801,-0.9792581864195289,0.6451110635709668,-0.7562487291922734,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,3.80616681924475e-08,47.5,2.378608575845227e-08,1.58
-1.2882730268470692,-1.046184993902315,4.237065263211423,-0.10716147547045718,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=1: amplitude ratio 1.03e+18 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=1: amplitude ratio 1.03e+18 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-0.47973684843689424,-0.9958306431314754,2.4403654412222457,0.1506164713412752,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=2: amplitude ratio 4.55e+11 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=2: amplitude ratio 4.55e+11 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-0.6034658208612607,-2.44315589877155,4.6437079935802155,-0.9509348558775843,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=10: amplitude ratio 3.95e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=10: amplitude ratio 3.95e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-1.8018946082538165,-2.711128621410325,3.0232792851075105,0.8363242250082783,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=7: amplitude ratio 8.58e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=7: amplitude ratio 8.58e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-0.05450650039977423,-0.6624384468472897,1.451481560488409,0.6148135097459002,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,5.504057682092935e-09,44.5,2.8879777298810847e-09,1.94
-1.4300851249708755,-1.093311975151317,4.2439800617913175,-0.24300604798363412,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=2: amplitude ratio 9.17e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=2: amplitude ratio 9.17e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.6615816337627285,-1.6355741609540644,4.953170608660515,-0.03457814272498205,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0006154035410472972,50.0,0.0006154035410472972,1.22
-0.5869587565864949,-1.376546124536557,1.7020554925439728,0.6638847009777822,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=8: amplitude ratio 2.26e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=8: amplitude ratio 2.26e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.2502999391721903,-1.8160655010598736,0.14059795699704136,0.7514079778670242,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,6.726661066475711e-08,49.0,6.079634593730573e-08,1.23
1.490522158304751,-1.1310630035746518,0.9280433996635805,0.4268752387518935,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,3.1314151228085334e-06,30.5,2.9624392612538264e-06,1.24
1.3284798612388573,-2.0140137450129982,1.3530563327732217,-0.6488687314100234,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.5554601336400452e-07,41.5,9.784111055398427e-08,1.34
0.26146201389476165,-1.0149713355482484,2.7001874345018373,0.49545290699620104,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.1432927836010017e-07,40.0,1.0305407036580353e-07,1.35
-1.8549062298717904,-2.0710359744007865,1.2683521154588873,-0.8470717442311348,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=3.5: amplitude ratio 2.28e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=3.5: amplitude ratio 2.28e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-1.4045736982139274,-1.776308325501618,2.8241864582633376,0.10663286886533796,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=0.5: amplitude ratio 5.40e+11 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=0.5: amplitude ratio 5.40e+11 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-1.283728173844587,-2.6935072419560853,3.4821376351930873,-0.27290183883555985,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=1.5: amplitude ratio 3.99e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=1.5: amplitude ratio 3.99e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.46674366244661014,-0.4664107825669981,0.06463940338006047,-0.2935687245986821,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,5.555184687486925e-06,36.5,4.869988673043228e-07,2.11
-0.26611172062979715,-0.33187903954695397,4.448698352119434,0.18697305496311012,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,5.366778641338558e-06,12.0,6.05667056549597e-07,1.37
-0.3908223341810797,-0.8470739217652383,3.2457291230829304,-0.06545823265663087,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,6.8057055314192235e-06,13.0,7.2642066121673e-07,1.3
-0.0204934364829108,-2.680362702633814,0.5790265555271084,-0.5289916658990452,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=5: amplitude ratio 1.42e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=5: amplitude ratio 1.42e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.9976239344352078,-1.3846886086138224,2.0753466655376194,0.7743443490878053,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,4.853434444999709e-08,47.5,3.656024785181732e-08,1.2
1.2773466987218711,-0.8197988205607682,2.5083383772621417,-0.04567230227282115,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0006071737642637457,50.0,0.0006071737642637457,1.24
-0.924102147023321,-1.3560679770421786,4.670738777605889,-0.7201055568455113,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=10.5: amplitude ratio 2.70e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=10.5: amplitude ratio 2.70e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.014020423796562653,-0.6282815302847475,0.4456772491390393,0.4529176829904755,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.4800207265807604e-07,41.5,1.0077467721616156e-07,1.25
-1.1471841516031982,-1.269672655217354,4.500936650525907,-0.04185577348076652,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.0006290856206762135,50.0,0.0006290856206762135,1.21
-1.2144623229637808,-2.209518202487151,4.372918686997128,-0.37115141373412186,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=3: amplitude ratio 7.68e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=3: amplitude ratio 7.68e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.3373318112668775,-1.712582266245203,2.1944426521968605,-0.5795486623830295,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,3.1645069489127964e-10,43.0,2.9300038608415035e-10,1.03
-0.6297835650291135,-1.6544496493928202,4.9213071496894925,-0.11826942391476192,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=1: amplitude ratio 4.29e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=1: amplitude ratio 4.29e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-0.9129388090552479,-0.3468817209512105,3.383282714410309,0.2443188979280455,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=7: amplitude ratio 1.53e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=7: amplitude ratio 1.53e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
0.5582353852009785,-1.563253248624473,2.805173404758924,0.45712232512409257,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,1.9936309315451927e-07,43.0,6.450236755416109e-08,1.6
-0.24111084198570865,-1.9049094871165093,4.901629604588787,-0.8581788942705013,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=15.5: amplitude ratio 2.61e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=15.5: amplitude ratio 2.61e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-1.0848918016234552,-0.7338666732026375,3.886857201639726,0.5453868577479861,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=6.5: amplitude ratio 1.09e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=6.5: amplitude ratio 1.09e+09 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-1.7445012848382755,-0.08530339796976127,4.837127716489377,0.7397134352377905,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=8: amplitude ratio 2.19e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=8: amplitude ratio 2.19e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.7358742866740902,-1.7574274461270945,1.2879011066618462,-0.5524464317031643,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,9.042492558186153e-07,38.5,5.392424299246285e-07,1.38
-0.8686422270781193,-1.3044505595926548,3.9078183724146025,0.17559120911277093,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=2: amplitude ratio 2.06e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=2: amplitude ratio 2.06e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.0888130751856915,-0.8521419088825524,2.908708163814588,-0.9568834712532451,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,2.5504941853430862e-08,46.0,1.095163756356314e-08,1.85
0.9905999952574849,-2.465889951873198,4.142437079239206,-0.05426630290596879,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.000518586797174713,50.0,0.000518586797174713,1.21
-1.3064903471630922,-1.4598666656156198,2.5432593635882874,-0.798604233141258,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=10: amplitude ratio 1.42e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=10: amplitude ratio 1.42e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
-0.03894897790719787,-1.0740549453468773,4.28032223861838,-0.3826594282600514,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,5.392282947475812e-08,48.0,4.5746198337477813e-08,1.27
-1.9173778985800878,-0.8897730078732469,2.126105520480586,0.28026810150017534,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=0.5: amplitude ratio 1.02e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=0.5: amplitude ratio 1.02e+10 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.080480625194749,-2.2568333180365476,1.0656611408741976,0.44891628603884537,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,4.113665168412158e-07,33.5,2.4928543798015624e-07,1.17
0.761132718089514,-0.9442025771766511,1.7628876262572235,-0.5917429463035522,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,2.4161748610438427e-07,43.0,4.338449898597417e-08,1.36
-1.7797388890615609,-2.038145455476021,3.2635235295957505,-0.7045111918559397,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=7: amplitude ratio 5.45e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=7: amplitude ratio 5.45e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
1.5887574581142165,-1.1752095054719276,3.445419701947554,-0.13648666417688415,1.0,0.001,256,50.0,auto,auto,periodic,,success,,0,0.00032895317480565123,50.0,0.00032895317480565123,1.35
0.05460633976039819,-2.988734621154259,1.074749602150218,-0.7905347521617097,1.0,0.001,256,50.0,auto,auto,periodic,Simulation diverged at t=8.5: amplitude ratio 3.35e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,diverged,Simulation diverged at t=8.5: amplitude ratio 3.35e+08 exceeds threshold 1e+08. The system is physically unstable (linearized regime violated).,-1,,,,
